Id,CompanyMaster_FK_ID,CompanyRefNo,ProductRefNo,ProductName,ProductDesc,NSNNumber,HSNCode,FutureExpansion,SIUnit_Fk_Id,AnnualProductionCapacity,ProductImage,ProductCertificateDet,ProductType_Fk_Id,DefencePlatform_Fk_Id,PTAType_Fk_Id,SalientFeature,PARTNo,Remarks,ItemExported,Final_Submit,IsActive,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,OtherDefencePlatform,OtherTypeProduct,OtherPTA
21251,1690,C17072541551,NULL,"Industrial Chemicals, Butane Gas",,,,,NULL,,,,9,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,35:33.3,115.99.157.78,NULL,NULL,NULL,,,
21252,1695,C17072524796,NULL,"Online & Offline UPS, Voltage Stabilizers, Integrated Solar UPS and Battery Chargers",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,38:33.7,115.99.157.78,NULL,NULL,NULL,,,
21253,1717,C17072518461,NULL,"automobile parts, hydraulic hoses, rubber sheets, and various industrial hoses",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,39:42.5,115.99.157.78,NULL,NULL,NULL,,,
21254,1726,C17072585957,NULL,"integrated EMI/ NBC protected static and mobile Shelters, Rapid Deployment Soft Shelters, Integrated Field Shelters",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,44:03.4,115.99.157.78,NULL,NULL,NULL,,,
21255,1759,C17072595380,NULL,"custom molded rubber, plastic, and composite components",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,45:11.4,115.99.157.78,NULL,NULL,NULL,,,
21256,1761,C17072585257,NULL,Globe Valves · Gate Valves / Sluice Valves · Check Valves / NRV · Ball Valves · Strainers · Butterfly Valves · Pressure Reducing Valves,,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,46:45.3,115.99.157.78,NULL,NULL,NULL,,,
21257,1777,C17072534605,NULL,"Returnable Rack prototypes, aluminum fabrications",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,48:36.5,115.99.157.78,NULL,NULL,NULL,,,
21258,1786,C17072567961,NULL,"ESD control products, and industrial equipment",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,50:14.2,115.99.157.78,NULL,NULL,NULL,,,
21259,1792,C17072564900,NULL,high-performance rubber components,,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,51:28.2,115.99.157.78,NULL,NULL,NULL,,,
21260,1824,C17072580674,NULL,"Pull Handles, Rubber Products, Metal Hinges",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,53:01.5,115.99.157.78,NULL,NULL,NULL,,,
21261,1857,C17072533204,NULL,"shoe molds, ryles tubes, plastic caps and closures, plastic lids, and door stoppers",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,55:03.0,115.99.157.78,NULL,NULL,NULL,,,
21262,1874,C17072571895,NULL,"hydraulic seals, pneumatic seals, shaft seals, oil seals, rotary seals, mechanical face seals, aircraft seals, and various static seals",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,56:05.6,115.99.157.78,NULL,NULL,NULL,,,
21263,1893,C17072569848,NULL,Plastic Products,,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,57:49.2,115.99.157.78,NULL,NULL,NULL,,,
21264,1962,C17072569281,NULL,ASSEMBLY MACHINING OF SIDE PLATE RH ASSY,ASSEMBLY MACHINING OF SIDE PLATE RH ASSY,,,,NULL,,,,3,15,1,ASSEMBLY MACHINING OF SIDE PLATE RH ASSY,,,0,0,1,tank.ofmk@ord.gov.in,03:04.5,117.239.131.219,NULL,NULL,NULL,,,
21265,4793,C17072533109,NULL,MAGNETIC GUIDED JOINTED SCALE,MAGNETIC GUIDED JOINTED SCALE,,,,NULL,,,,3,15,1,MAGNETIC GUIDED JOINTED SCALE,,,0,0,1,tank.ofmk@ord.gov.in,07:01.4,117.239.131.219,NULL,NULL,NULL,,,
21266,7597,C17072560820,NULL,REPAIR AND REVALIDATION OF AVWD,REPAIR AND REVALIDATION OF AVWD,,,,NULL,,,,13,15,1,REPAIR AND REVALIDATION OF AVWD,,,0,0,1,tank.ofmk@ord.gov.in,09:24.3,117.239.131.219,NULL,NULL,NULL,,,
21267,3528,C17072565929,NULL,SET OF 15 TYPES OF SPARES FOR INGERSOLL,SET OF 15 TYPES OF SPARES FOR INGERSOLL,,,,NULL,,,,16,15,1,SET OF 15 TYPES OF SPARES FOR INGERSOLL,,,0,0,1,tank.ofmk@ord.gov.in,12:35.9,117.239.131.219,NULL,NULL,NULL,,,
21268,4028,C17072556857,NULL,CALIBRATION OF SLIP GAUGE SETS.,CALIBRATION OF SLIP GAUGE SETS.,,,,NULL,,,,13,15,1,CALIBRATION OF SLIP GAUGE SETS.,,,0,0,1,tank.ofmk@ord.gov.in,15:26.1,117.239.131.219,NULL,NULL,NULL,,,
21269,6727,C17072541032,NULL,TRACK ASSEMBLY TO DRG.NO.FICV-35-CB9,TRACK ASSEMBLY TO DRG.NO.FICV-35-CB9,,,,NULL,,,,3,15,1,TRACK ASSEMBLY TO DRG.NO.FICV-35-CB9,DRG.NO.FICV-35-CB9,,0,0,1,tank.ofmk@ord.gov.in,21:02.4,117.239.131.219,NULL,NULL,NULL,,,
21270,8128,C17072515600,NULL,SUPPLY AND INSTALLATION OF FANUC MT LINK,SUPPLY AND INSTALLATION OF FANUC MT LINK,,,,NULL,,,,3,15,1,SUPPLY AND INSTALLATION OF FANUC MT LINK,,,0,0,1,tank.ofmk@ord.gov.in,24:36.3,117.239.131.219,NULL,NULL,NULL,,,
21271,476,C17072555427,NULL,M35(HSS) MACHINE TAP M10 X 1.5-7H.,M35(HSS) MACHINE TAP M10 X 1.5-7H.,,,,0,,,,9,15,1,M35(HSS) MACHINE TAP M10 X 1.5-7H.,,,0,0,1,tank.ofmk@ord.gov.in,27:16.2,117.239.131.219,tank.ofmk@ord.gov.in,28:20.5,117.239.131.219,,,
21272,2745,C17072577298,NULL,COVER 765-31-51,COVER 765-31-51,,,,NULL,,,,16,15,1,COVER 765-31-51,765-31-51,,0,0,1,tank.ofmk@ord.gov.in,30:48.0,117.239.131.219,NULL,NULL,NULL,,,
21273,835,C17072554029,NULL,SOLVENT FOR DILUTING ALCOHOL BASED GRAPHITE,SOLVENT FOR DILUTING ALCOHOL BASED GRAPHITE,,,,NULL,,,,9,15,5,SOLVENT FOR DILUTING ALCOHOL BASED GRAPHITE,,,0,0,1,tank.ofmk@ord.gov.in,36:09.1,117.239.131.219,NULL,NULL,NULL,,,
21274,3969,C17072580857,NULL,BUMP PAD TO DRG NO.CV570 0118 9067,BUMP PAD TO DRG NO.CV570 0118 9067,,,,NULL,,,,16,15,1,BUMP PAD TO DRG NO.CV570 0118 9067,DRG NO.CV570 0118 9067,,0,0,1,tank.ofmk@ord.gov.in,39:20.9,117.239.131.219,NULL,NULL,NULL,,,
21275,6465,C17072580047,NULL,BRUSH CUTTER MACHINE,BRUSH CUTTER MACHINE,,,,NULL,,,,12,15,1,BRUSH CUTTER MACHINE,,,0,0,1,tank.ofmk@ord.gov.in,43:54.8,117.239.131.219,NULL,NULL,NULL,,MACHINE,
21276,1641,C17072564760,NULL,K-SMART PREMIUM SCREW COMPRESSOR OIL,,,,,NULL,,,,9,15,5,,,,0,0,1,tank.ofmk@ord.gov.in,45:44.1,117.239.131.219,NULL,NULL,NULL,,,
21277,4066,C17072598266,NULL,FLEXIBLE ARM TAPPING EQUIPMENT 350RPM,FLEXIBLE ARM TAPPING EQUIPMENT 350RPM,,,,NULL,,,,3,15,1,FLEXIBLE ARM TAPPING EQUIPMENT 350RPM,,,0,0,1,tank.ofmk@ord.gov.in,49:41.8,117.239.131.219,NULL,NULL,NULL,,,
21278,3262,C17072523948,NULL,Sewage Treatment Plant,,,,,NULL,,,,1,3,1,,,,0,0,1,vendorcell@goashipyard.com,51:22.2,202.148.56.146,NULL,NULL,NULL,,,
21279,3262,C17072523948,NULL,B&D Spares,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,51:42.2,202.148.56.146,NULL,NULL,NULL,,,
21280,8574,C17072540023,NULL,MCB DB (DISTRUBITION BOARD) SINGLE POLE,MCB DB (DISTRUBITION BOARD) SINGLE POLE,,,,0,,,,16,15,2,MCB DB (DISTRUBITION BOARD) SINGLE POLE,,,0,0,1,tank.ofmk@ord.gov.in,52:55.1,117.239.131.219,tank.ofmk@ord.gov.in,53:08.0,117.239.131.219,,,
21281,9971,C17072513331,NULL,Protable Marking Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,54:48.1,202.148.56.146,NULL,NULL,NULL,,,
21282,9971,C17072513331,NULL,Metal Marking Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,55:17.0,202.148.56.146,NULL,NULL,NULL,,,
21283,9971,C17072513331,NULL,integrated marking machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,55:48.7,202.148.56.146,NULL,NULL,NULL,,,
21284,9971,C17072513331,NULL,laser marking machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,56:16.7,202.148.56.146,NULL,NULL,NULL,,,
21285,9971,C17072513331,NULL,scribing marking machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,56:43.0,202.148.56.146,NULL,NULL,NULL,,,
21286,9971,C17072513331,NULL,E-Mark Battery Operated Portable Marking Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,57:05.0,202.148.56.146,NULL,NULL,NULL,,,
21287,9971,C17072513331,NULL,E-Mark XL Battery Operated Portable Marking Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,57:23.2,202.148.56.146,NULL,NULL,NULL,,,
21288,9971,C17072513331,NULL,E1 P123 Portable Marking Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,57:38.8,202.148.56.146,NULL,NULL,NULL,,,
21289,9971,C17072513331,NULL,E10 R I113D Deep Marking machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,58:00.0,202.148.56.146,NULL,NULL,NULL,,,
21290,9971,C17072513331,NULL,E10 I53 Dot Peen Marking Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,58:18.0,202.148.56.146,NULL,NULL,NULL,,,
21291,9971,C17072513331,NULL,E10 I63S Scribing Marking Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,58:43.0,202.148.56.146,NULL,NULL,NULL,,,
21292,9646,C17072528741,NULL,HOT BOX CORE MAKING RESIN WITH CATALYST.,HOT BOX CORE MAKING RESIN WITH CATALYST.,,,,NULL,,,,9,15,5,HOT BOX CORE MAKING RESIN WITH CATALYST.,,,0,0,1,tank.ofmk@ord.gov.in,59:48.3,117.239.131.219,NULL,NULL,NULL,,,
21293,9975,C17072571505,NULL,Machine Dies,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,02:12.2,202.148.56.146,NULL,NULL,NULL,,,
21294,9975,C17072571505,NULL,Machine Moldes,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,02:35.0,202.148.56.146,NULL,NULL,NULL,,,
21295,9975,C17072571505,NULL,Precision machined Gears,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,03:13.2,202.148.56.146,NULL,NULL,NULL,,,
21296,9975,C17072571505,NULL,precision machined tools,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,03:42.7,202.148.56.146,NULL,NULL,NULL,,,
21297,9975,C17072571505,NULL,Loco components,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,04:10.9,202.148.56.146,NULL,NULL,NULL,,,
21298,9884,C17072550074,NULL,Flash Hoods & Gloves,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,06:27.2,202.148.56.146,NULL,NULL,NULL,,,
21299,9884,C17072550074,NULL,V Belts,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,06:55.3,202.148.56.146,NULL,NULL,NULL,,,
21300,9884,C17072550074,NULL,Fenders,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,07:17.6,202.148.56.146,NULL,NULL,NULL,,,
21301,9884,C17072550074,NULL,Turnbuckles,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,07:53.1,202.148.56.146,NULL,NULL,NULL,,,
21302,9884,C17072550074,NULL,Cargo Leashings,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,08:15.8,202.148.56.146,NULL,NULL,NULL,,,
21303,9884,C17072550074,NULL,GASKETS,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,08:36.3,202.148.56.146,NULL,NULL,NULL,,,
21304,9884,C17072550074,NULL,Sealents,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,08:55.4,202.148.56.146,NULL,NULL,NULL,,,
21305,9884,C17072550074,NULL,Fibre Glass Grating,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,09:51.3,202.148.56.146,NULL,NULL,NULL,,,
21306,9884,C17072550074,NULL,Life Jackets,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,10:09.9,202.148.56.146,NULL,NULL,NULL,,,
21307,9884,C17072550074,NULL,Lifebouy ring solas,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,11:01.6,202.148.56.146,NULL,NULL,NULL,,,
21308,9884,C17072550074,NULL,lifebuoy light MOB,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,11:51.8,202.148.56.146,NULL,NULL,NULL,,,
21309,9884,C17072550074,NULL,EEBD,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,12:16.3,202.148.56.146,NULL,NULL,NULL,,,
21310,9884,C17072550074,NULL,Fire Hose,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,12:49.4,202.148.56.146,NULL,NULL,NULL,,,
21311,9884,C17072550074,NULL,FLANGES,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,13:10.6,202.148.56.146,NULL,NULL,NULL,,,
21312,9884,C17072550074,NULL,Fire Fighting items,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,13:40.7,202.148.56.146,NULL,NULL,NULL,,,
21313,9884,C17072550074,NULL,Rigging and lifting appliances,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,14:14.1,202.148.56.146,NULL,NULL,NULL,,,
21314,9884,C17072550074,NULL,Nauticle Equpments,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,14:45.1,202.148.56.146,NULL,NULL,NULL,,,
21315,7390,C17072534745,NULL,Attendence Punching Machine,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,17:35.7,202.148.56.146,NULL,NULL,NULL,,,
21316,7390,C17072534745,NULL,Attendence Punching software,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,17:59.6,202.148.56.146,NULL,NULL,NULL,,,
21317,4602,C17072545823,NULL,Portable Non Submersible Pumps,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,19:31.0,202.148.56.146,NULL,NULL,NULL,,,
21318,4406,C17072516695,NULL,NC Spares,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,24:06.5,202.148.56.146,NULL,NULL,NULL,,,
21319,4406,C17072516695,NULL,CNC Spares,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,24:24.8,202.148.56.146,NULL,NULL,NULL,,,
21320,2330,C17072514998,NULL,WASHER FLAT 765-06-718,WASHER FLAT 765-06-718,,,,NULL,,,,16,15,1,WASHER FLAT 765-06-718,765-06-718,,0,0,1,tank.ofmk@ord.gov.in,36:01.8,117.239.131.219,NULL,NULL,NULL,,,
21321,216,C17072595825,NULL,FORGING FOR BRACKET 765-33-50-2K,FORGING FOR BRACKET 765-33-50-2K,,,,NULL,,,,3,15,1,FORGING FOR BRACKET 765-33-50-2K,765-33-50-2K,,0,0,1,tank.ofmk@ord.gov.in,38:57.8,117.239.131.219,NULL,NULL,NULL,,,
21322,8939,C17072540693,NULL,CALIBRATION AND AMC FOR VELOCITY,CALIBRATION AND AMC FOR VELOCITY,,,,NULL,,,,13,15,1,CALIBRATION AND AMC FOR VELOCITY,,,0,0,1,tank.ofmk@ord.gov.in,40:37.8,117.239.131.219,NULL,NULL,NULL,,,
21323,3971,C17072535974,NULL,ELECTRONIC HEAVY DUTY DISPENSING PUMP,ELECTRONIC HEAVY DUTY DISPENSING PUMP,,,,NULL,,,,12,15,3,ELECTRONIC HEAVY DUTY DISPENSING PUMP,,,0,0,1,tank.ofmk@ord.gov.in,45:33.7,117.239.131.219,NULL,NULL,NULL,,ELECTRONIC HEAVY DUTY DISPENSING PUMP,
21324,414,C17072528829,NULL,DIGITAL CONTROL HARNESS(DCH) FOR BMP-II,DIGITAL CONTROL HARNESS(DCH) FOR BMP-II,,,,NULL,,,,1,15,3,DIGITAL CONTROL HARNESS(DCH) FOR BMP-II,,,0,0,1,tank.ofmk@ord.gov.in,49:17.2,117.239.131.219,NULL,NULL,NULL,,,
21325,7162,C17072519050,NULL,ST SH 1.5X1250X2500MM GR-DD IS:513-86,ST SH 1.5X1250X2500MM GR-DD IS:513-86,,,,NULL,,,,9,15,1,ST SH 1.5X1250X2500MM GR-DD IS:513-86,GR-DD IS:513-86,,0,0,1,tank.ofmk@ord.gov.in,52:17.0,117.239.131.219,NULL,NULL,NULL,,,
21326,2318,C17072551506,NULL,PHOTO COPYING PAPER SIZE:A2,PHOTO COPYING PAPER SIZE:A2,,,,NULL,,,,9,15,9,PHOTO COPYING PAPER SIZE:A2,,,0,0,1,tank.ofmk@ord.gov.in,55:15.2,117.239.131.219,NULL,NULL,NULL,,,PHOTO COPYING PAPER
21327,3673,C17072555606,NULL,PLUG 2PM G 22 B 4 SCH 3E2 GEO.364.14,PLUG 2PM G 22 B 4 SCH 3E2 GEO.364.14,,,,NULL,,,,16,15,1,PLUG 2PM G 22 B 4 SCH 3E2 GEO.364.14,2PM G 22 B 4 SCH 3E2 GEO.364.14,,0,0,1,tank.ofmk@ord.gov.in,58:34.1,117.239.131.219,NULL,NULL,NULL,,,
21328,2367,C17072587593,NULL,ST STRIP 2X152.4XSTD L GR:75C6IS:2507H&T,ST STRIP 2X152.4XSTD L GR:75C6IS:2507H&T,,,,NULL,,,,16,15,1,ST STRIP 2X152.4XSTD L GR:75C6IS:2507H&T,GR:75C6IS:2507H&T,,0,0,1,tank.ofmk@ord.gov.in,01:23.4,117.239.131.219,NULL,NULL,NULL,,,
21329,158,C17072519294,NULL,INGOTS OF 99.7% PRIMARY AL COMPOSITION,INGOTS OF 99.7% PRIMARY AL COMPOSITION,,,,NULL,,,,9,15,5,INGOTS OF 99.7% PRIMARY AL COMPOSITION,,,0,0,1,tank.ofmk@ord.gov.in,04:41.0,117.239.131.219,NULL,NULL,NULL,,,
21330,5641,C17072582078,NULL,RADIATOR & COOLERS 765-03-K6,RADIATOR & COOLERS 765-03-K6,,,,NULL,,,,3,15,1,RADIATOR & COOLERS 765-03-K6,765-03-K6,,0,0,1,tank.ofmk@ord.gov.in,07:17.5,117.239.131.219,NULL,NULL,NULL,,,
21331,6324,C17072569924,NULL,"REVERSING SWITCH 3LAO.205-3YA,16A,415V.","REVERSING SWITCH 3LAO.205-3YA,16A,415V.",,,,NULL,,,,16,15,2,"REVERSING SWITCH 3LAO.205-3YA,16A,415V.","SWITCH 3LAO.205-3YA,16A,415V.",,0,0,1,tank.ofmk@ord.gov.in,10:06.5,117.239.131.219,NULL,NULL,NULL,,,
21332,5861,C17072567952,NULL,"EJECTOR AND AIR CLEANER, DRG-675-10-CD2","EJECTOR AND AIR CLEANER, DRG-675-10-CD2",,,,NULL,,,,3,15,1,"EJECTOR AND AIR CLEANER, DRG-675-10-CD2",DRG-675-10-CD2,,0,0,1,tank.ofmk@ord.gov.in,15:57.8,117.239.131.219,NULL,NULL,NULL,,,
21333,254,C17072576380,NULL,TRACK ASSY TO DRG NO. 675-35-CD9,TRACK ASSY TO DRG NO. 675-35-CD9,,,,NULL,,,,3,15,1,TRACK ASSY TO DRG NO. 675-35-CD9,DRG NO. 675-35-CD9,,0,0,1,tank.ofmk@ord.gov.in,18:54.3,117.239.131.219,NULL,NULL,NULL,,,
21334,2451,C17072573926,NULL,CRANK 765-31--50,CRANK 765-31--50,,,,NULL,,,,3,15,1,CRANK 765-31--50,765-31--50,,0,0,1,tank.ofmk@ord.gov.in,21:45.7,117.239.131.219,NULL,NULL,NULL,,,
21335,8177,C17072514067,NULL,REPAIR & SERVICE OF PENTRA ES60 HORIBA,REPAIR & SERVICE OF PENTRA ES60 HORIBA,,,,NULL,,,,13,15,1,REPAIR & SERVICE OF PENTRA ES60 HORIBA,,,0,0,1,tank.ofmk@ord.gov.in,24:19.4,117.239.131.219,NULL,NULL,NULL,,,
21336,61,C17072569526,NULL,TRANSFORMER OILCONFORM NO TO IS 335-199,TRANSFORMER OILCONFORM NO TO IS 335-199,,,,NULL,,,,9,15,5,TRANSFORMER OILCONFORM NO TO IS 335-199,IS 335-199,,0,0,1,tank.ofmk@ord.gov.in,27:49.3,117.239.131.219,NULL,NULL,NULL,,,
21337,8587,C17072591536,NULL,PIPES AND FITTINGS,,,,,NULL,,,,12,3621,1,,,,0,0,1,dgmmdo@hslvizag.in,36:10.3,115.247.13.114,NULL,NULL,NULL,,SHIPS,
21338,555,C17072580059,NULL,PIPING WORKS,,,,,NULL,,,,12,57,NULL,,,,0,0,1,dgmmdo@hslvizag.in,42:19.7,115.247.13.114,NULL,NULL,NULL,SHIPS,SHIPS,
21339,10336,C17072533399,NULL,PIPES AND TUBES,,,,,NULL,,,,12,57,NULL,,,,0,0,1,dgmmdo@hslvizag.in,55:39.6,115.247.13.114,NULL,NULL,NULL,SHIPS,SHIPS,
21340,561,C17072580484,NULL,CABLES,,,,,NULL,,,,12,57,NULL,,,,0,0,1,dgmmdo@hslvizag.in,59:03.7,115.247.13.114,NULL,NULL,NULL,SHIPS,SHIPS,
21341,4424,C17072566330,NULL,CUTTING TOOLS,,,,,NULL,,,,12,3,NULL,,,,0,0,1,dgmmdo@hslvizag.in,02:17.6,115.247.13.114,NULL,NULL,NULL,,SHIPS,
21342,418,C17072512408,NULL,"CIVIL, ELECTRICAL WORKS",,,,,NULL,,,,13,57,NULL,,,,0,0,1,dgmmdo@hslvizag.in,07:13.9,115.247.13.114,NULL,NULL,NULL,CONSTRUCTION WORKS,,
21343,4965,C17072541061,NULL,JUNCTION BOX (JB),,,,,NULL,,,,12,3,NULL,,,,0,0,1,dgmmdo@hslvizag.in,14:41.9,115.247.13.114,NULL,NULL,NULL,,SHIPS,
21344,4965,C17072541061,NULL,MAGNETIC FLOAT LEVEL SENSOR,,,,,NULL,,,,12,3,NULL,,,,0,0,1,dgmmdo@hslvizag.in,15:41.2,115.247.13.114,NULL,NULL,NULL,,SHIPS,
21345,4965,C17072541061,NULL,SECRA AUTO CONTROL SYSTEM,,,,,NULL,,,,12,3,2,,,,0,0,1,dgmmdo@hslvizag.in,16:41.9,115.247.13.114,NULL,NULL,NULL,,SHIPS,
21346,4965,C17072541061,NULL,DC TO AC CONVERTER,,,,,NULL,,,,12,3,2,,,,0,0,1,dgmmdo@hslvizag.in,17:29.0,115.247.13.114,NULL,NULL,NULL,,SHIPS,
21347,9209,C17072541314,NULL,FIRE EXTINGUISHERS,,,,,NULL,,,,NULL,2090,NULL,,,,0,0,1,dgmmdo@hslvizag.in,28:46.0,115.247.13.114,NULL,NULL,NULL,,,
21348,3544,C17072543680,NULL,WELDING CONSUMABLES,,,,,NULL,,,,12,3,NULL,,,,0,0,1,dgmmdo@hslvizag.in,30:05.7,115.247.13.114,NULL,NULL,NULL,,SHIPS,
21349,10598,C17072557577,NULL,BRASS PLATES,,,,,NULL,,,,3,3,1,,,,0,0,1,vendorcell@goashipyard.com,29:48.0,202.148.56.146,NULL,NULL,NULL,,,
21350,6638,C17072538063,NULL,HOSE IMPERMEABLE WITH INSTANTANOES COUPLING,,,,,NULL,,,,1,3,1,,,,0,0,1,vendorcell@goashipyard.com,34:08.9,202.148.56.146,NULL,NULL,NULL,,,
21351,6638,C17072538063,NULL,FB 5X FOAM MAKING BRANCH PIPE,,,,,NULL,,,,1,3,1,,,,0,0,1,vendorcell@goashipyard.com,34:44.9,202.148.56.146,NULL,NULL,NULL,,,
21352,6638,C17072538063,NULL,AFFF SYSTEM,,,,,NULL,,,,1,3,1,,,,0,0,1,vendorcell@goashipyard.com,35:25.9,202.148.56.146,NULL,NULL,NULL,,,
21353,6638,C17072538063,NULL,NOZZLE JET SPRAY,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,36:13.6,202.148.56.146,NULL,NULL,NULL,,,
21354,6638,C17072538063,NULL,IN LINE FOAM IDUCTOR,,,,,NULL,,,,1,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,36:43.6,202.148.56.146,NULL,NULL,NULL,,,
21355,6638,C17072538063,NULL,NOZZLE SPRAY JET,,,,,NULL,,,,NULL,3,NULL,,,,0,0,1,vendorcell@goashipyard.com,37:23.6,202.148.56.146,NULL,NULL,NULL,,,
21356,1906,C17072596587,NULL,"extruded and cast nylon products, POM (Polyoxymethylene) components, polycarbonate, polysulfone, PEEK (Polyetheretherketone) products",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,04:49.1,115.99.157.78,NULL,NULL,NULL,,,
21357,1907,C17072590293,NULL,"Plastic bags, film rolls, and EVA films",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,06:09.7,115.99.157.78,NULL,NULL,NULL,,,
21358,1943,C17072557035,NULL,Stern Thruster · Stern Thruster Extension Kit · Stern Thruster Tunnel · FRP Modular Toilet · FRP Panels · PU Moulded Foam.,,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,07:19.2,115.99.157.78,NULL,NULL,NULL,,,
21359,1945,C17072523050,NULL,"High-precision, multi-cavity plastic injection molds",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,08:42.3,115.99.157.78,NULL,NULL,NULL,,,
21360,1969,C17072529645,NULL,3D printing and related services,,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,09:46.3,115.99.157.78,NULL,NULL,NULL,,,
21361,1982,C17072575113,NULL,"customized rubber products, sealing accessories, oil seals, and O-rings",,,,,NULL,,,,NULL,NULL,NULL,,,,0,0,1,pramithch@bel.co.in,10:44.7,115.99.157.78,NULL,NULL,NULL,,,
