Id,CompanyMaster_FK_ID,CompanyRefNo,CertificateRefNo,Certification_Type,OtherCertification_Type,Certificate_No,Certificate_StartDate,Certificate_EndDate,Final_Submit,IsActive,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,CertificateType_Fk_Id
190,272,C17072575136,NULL,95,NULL,0000B00422,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
191,277,C17072529743,NULL,95,NULL,0000H00316,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
192,283,C17072561383,NULL,95,NULL,131515G146,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
193,284,C17072534896,NULL,95,NULL,0000L00049,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
194,289,C17072553188,NULL,95,NULL,0.00E+00,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
195,296,C17072579915,NULL,95,NULL,V00278,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
196,306,C17072546657,NULL,95,NULL,063610M685,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
197,323,C17072593088,NULL,95,NULL,0000P00717,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
198,340,C17072583580,NULL,95,NULL,S00595,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
199,354,C17072540843,NULL,95,NULL,0000W00058,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
200,363,C17072596947,NULL,95,NULL,0000B00673,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
201,372,C17072545756,NULL,95,NULL,455001G001,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
202,379,C17072579584,NULL,95,NULL,600058Z004,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
203,387,C17072577927,NULL,95,NULL,0000M00746,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
204,392,C17072565788,NULL,95,NULL,0000G00111,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
205,394,C17072563016,NULL,95,NULL,0000H00008,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
206,439,C17072569074,NULL,95,NULL,130115M580,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
207,447,C17072521674,NULL,95,NULL,061515B303,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
208,460,C17072546562,NULL,95,NULL,00107C0005,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
209,470,C17072592180,NULL,95,NULL,N00593,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
210,476,C17072555427,NULL,95,NULL,1.34E+18,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
211,478,C17072516965,NULL,95,NULL,0000J00447,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
212,479,C17072564795,NULL,95,NULL,N00546,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
213,483,C17072524944,NULL,95,NULL,0000T00024,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
214,498,C17072516623,NULL,95,NULL,361515A876,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
215,519,C17072533528,NULL,95,NULL,0000R00419,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
216,525,C17072528052,NULL,95,NULL,0000C00515,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
217,551,C17072577636,NULL,95,NULL,260115SB70,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
218,555,C17072580059,NULL,95,NULL,137015W001,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
219,557,C17072522843,NULL,95,NULL,G00040,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
220,565,C17072543685,NULL,95,NULL,T00082,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
221,569,C17072588751,NULL,95,NULL,221120W037,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
222,572,C17072579301,NULL,95,NULL,T00450,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
223,592,C17072552121,NULL,95,NULL,00107L0004,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
224,594,C17072548016,NULL,95,NULL,400604G128,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
225,600,C17072518000,NULL,95,NULL,0000P00270,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
226,605,C17072532935,NULL,95,NULL,440016D192,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
227,685,C17072541208,NULL,95,NULL,0000P00314,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
228,690,C17072566082,NULL,95,NULL,242210H146,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
229,719,C17072586624,NULL,95,NULL,0000H00037,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
230,720,C17072543341,NULL,95,NULL,0000D00407,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
231,760,C17072537364,NULL,95,NULL,0000N01131,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
232,766,C17072564980,NULL,95,NULL,123015H343,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
233,799,C17072514128,NULL,95,NULL,063015L162,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
234,800,C17072519250,NULL,95,NULL,DND2,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
235,831,C17072568069,NULL,95,NULL,261515W098,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
236,838,C17072527286,NULL,95,NULL,071015V207,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
237,892,C17072593130,NULL,95,NULL,0000E00521,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
238,935,C17072519356,NULL,95,NULL,220115V061,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
239,955,C17072546245,NULL,95,NULL,A01271,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
240,956,C17072555648,NULL,95,NULL,382470S986,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
241,990,C17072554204,NULL,95,NULL,208001U101,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
242,1072,C17072542757,NULL,95,NULL,102,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
243,1097,C17072585414,NULL,95,NULL,257010H332,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
244,1142,C17072590281,NULL,95,NULL,0000A00840,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
245,1145,C17072563104,NULL,95,NULL,061410L178,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
246,1170,C17072587861,NULL,95,NULL,0000S02240,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
247,1205,C17072563666,NULL,95,NULL,251515M584,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
248,1208,C17072516062,NULL,95,NULL,0000D00433,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
249,1221,C17072538409,NULL,95,NULL,0000M00526,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
250,1222,C17072567402,NULL,95,NULL,0000A01142,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
251,1223,C17072544312,NULL,95,NULL,M01237,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
252,1226,C17072523298,NULL,95,NULL,0000S02042,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
253,1227,C17072533866,NULL,95,NULL,R00876,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
254,1240,C17072567509,NULL,95,NULL,0000I00570,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
255,1249,C17072591202,NULL,95,NULL,B00671,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
256,1272,C17072560056,NULL,95,NULL,0000N00127,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
257,1281,C17072523238,NULL,95,NULL,0000P00678,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
258,1282,C17072554289,NULL,95,NULL,0000H00240,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
259,1341,C17072580120,NULL,95,NULL,V00302,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
260,1350,C17072565690,NULL,95,NULL,TPC6,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
261,1351,C17072589384,NULL,95,NULL,A01373,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
262,1361,C17072564408,NULL,95,NULL,501010P223,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
263,1364,C17072517103,NULL,95,NULL,0000A00050,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
264,1365,C17072575929,NULL,95,NULL,0000A00191,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
265,1370,C17072511888,NULL,95,NULL,E00415,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
266,1403,C17072555415,NULL,95,NULL,251015R266,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
267,1409,C17072516739,NULL,95,NULL,251515N082,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
268,1412,C17072549269,NULL,95,NULL,C00807,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
269,1428,C17072539822,NULL,95,NULL,257010RS27,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
270,1430,C17072582481,NULL,95,NULL,130115U211,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
271,1431,C17072557599,NULL,95,NULL,252015S002,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
272,1436,C17072516644,NULL,95,NULL,00T00C0347,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
273,1442,C17072541003,NULL,95,NULL,0000K00361,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
274,1444,C17072522194,NULL,95,NULL,0000P02024,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
275,1451,C17072516957,NULL,95,NULL,0000V00226,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
276,1477,C17072596908,NULL,95,NULL,0000S11297,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
277,1483,C17072512988,NULL,95,NULL,C00062,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
278,1523,C17072584589,NULL,95,NULL,S01907,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
279,1538,C17072558887,NULL,95,NULL,251010O044,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
280,1541,C17072571689,NULL,95,NULL,711102C149,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
281,1568,C17072565870,NULL,95,NULL,I00617,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
282,1570,C17072586823,NULL,95,NULL,400059I059,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
283,1574,C17072566129,NULL,95,NULL,0000P00604,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
284,1610,C17072579683,NULL,95,NULL,241620SD81,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
285,1637,C17072557775,NULL,95,NULL,I00365,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
286,1641,C17072564760,NULL,95,NULL,0000F00294,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
287,1662,C17072540583,NULL,95,NULL,0000S00196,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
288,1667,C17072518581,NULL,95,NULL,B01004,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
289,1680,C17072583659,NULL,95,NULL,243610C544,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
290,1696,C17072597815,NULL,95,NULL,462023I061,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
291,1725,C17072583473,NULL,95,NULL,250515B348,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
292,1743,C17072580344,NULL,95,NULL,400063V501,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
293,1760,C17072528170,NULL,95,NULL,0000I01335,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
294,1807,C17072524430,NULL,95,NULL,504015U006,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
295,1814,C17072591961,NULL,95,NULL,252110R001,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
296,1819,C17072588189,NULL,95,NULL,C00211,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
297,1825,C17072538417,NULL,95,NULL,4.00E+24,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
298,1832,C17072526300,NULL,95,NULL,0000A02303,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
299,1846,C17072546701,NULL,95,NULL,0000F00072,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
300,1870,C17072558466,NULL,95,NULL,251510P518,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
301,1877,C17072568799,NULL,95,NULL,0000V00900,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
302,1924,C17072550891,NULL,95,NULL,SA85,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
303,1931,C17072520956,NULL,95,NULL,131510K204,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
304,1961,C17072573460,NULL,95,NULL,011510A404,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
305,1962,C17072569281,NULL,95,NULL,0000E00520,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
306,1976,C17072538326,NULL,95,NULL,254004H346,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
307,1978,C17072549694,NULL,95,NULL,0000R01052,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
308,2012,C17072595191,NULL,95,NULL,364004L172,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
309,2032,C17072547831,NULL,95,NULL,0000A01056,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
310,2039,C17072588283,NULL,95,NULL,C00794,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
311,2082,C17072546616,NULL,95,NULL,0000S00458,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
312,2083,C17072520795,NULL,95,NULL,0000U00086,NULL,NULL,NULL,1,NULL,48:25.2,NULL,NULL,NULL,NULL,95
313,2088,C17072533225,NULL,95,NULL,060115L138,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
314,2095,C17072542203,NULL,95,NULL,E00718,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
315,2100,C17072595568,NULL,95,NULL,280110I017,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
316,2110,C17072558405,NULL,95,NULL,S02202,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
317,2118,C17072558184,NULL,95,NULL,0000K00466,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
318,2126,C17072562412,NULL,95,NULL,0000K00372,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
319,2156,C17072568992,NULL,95,NULL,0000B00699,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
320,2160,C17072554428,NULL,95,NULL,0000M00099,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
321,2172,C17072560111,NULL,95,NULL,253615K002,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
322,2177,C17072541118,NULL,95,NULL,0000S00796,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
323,2189,C17072538034,NULL,95,NULL,0000S11318,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
324,2195,C17072538460,NULL,95,NULL,220515M330,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
325,2200,C17072554511,NULL,95,NULL,0000L00048,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
326,2207,C17072542603,NULL,95,NULL,0000S03027,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
327,2209,C17072542301,NULL,95,NULL,F00549,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
328,2245,C17072578596,NULL,95,NULL,250110A892,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
329,2253,C17072522735,NULL,95,NULL,0000N00393,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
330,2257,C17072555720,NULL,95,NULL,0000P00695,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
331,2262,C17072576993,NULL,95,NULL,011060R307,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
332,2265,C17072517744,NULL,95,NULL,C00586,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
333,2282,C17072540684,NULL,95,NULL,0000M00322,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
334,2284,C17072568503,NULL,95,NULL,0000G00487,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
335,2287,C17072572952,NULL,95,NULL,0000K00478,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
336,2303,C17072523740,NULL,95,NULL,0000G00422,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
337,2312,C17072513240,NULL,95,NULL,0000A00375,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
338,2339,C17072580557,NULL,95,NULL,256010P255,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
339,2346,C17072537086,NULL,95,NULL,0000P00636,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
340,2350,C17072577928,NULL,95,NULL,251001A437,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
341,2358,C17072546638,NULL,95,NULL,A01259,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
342,2361,C17072546345,NULL,95,NULL,251560B001,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
343,2367,C17072587593,NULL,95,NULL,0000H00087,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
344,2368,C17072570816,NULL,95,NULL,0000A00196,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
345,2370,C17072579184,NULL,95,NULL,0000O00176,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
346,2378,C17072547275,NULL,95,NULL,134310U066,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
347,2384,C17072566653,NULL,95,NULL,0000H00366,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
348,2404,C17072545117,NULL,95,NULL,0000U00174,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
349,2412,C17072586227,NULL,95,NULL,0000S00251,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
350,2416,C17072564476,NULL,95,NULL,130110R371,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
351,2417,C17072580551,NULL,95,NULL,0000L00966,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
352,2419,C17072542959,NULL,95,NULL,0000S00992,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
353,2420,C17072532291,NULL,95,NULL,208001S565,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
354,2423,C17072595097,NULL,95,NULL,0000S00441,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
355,2438,C17072548317,NULL,95,NULL,240110V213,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
356,2439,C17072587452,NULL,95,NULL,250106T020,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
357,2447,C17072559373,NULL,95,NULL,190504M001,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
358,2451,C17072573926,NULL,95,NULL,070110A769,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
359,2476,C17072524269,NULL,95,NULL,0000M00465,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
360,2490,C17072570211,NULL,95,NULL,L00322,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
361,2491,C17072562729,NULL,95,NULL,0000N00423,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
362,2492,C17072536952,NULL,95,NULL,400093D315,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
363,2503,C17072533386,NULL,95,NULL,253615M730,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
364,2511,C17072524587,NULL,95,NULL,W00173,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
365,2512,C17072539162,NULL,95,NULL,066010T035,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
366,2536,C17072595919,NULL,95,NULL,0000R01030,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
367,2537,C17072580618,NULL,95,NULL,0000S02041,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
368,2552,C17072543120,NULL,95,NULL,B00790,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
369,2553,C17072564883,NULL,95,NULL,241060C415,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
370,2560,C17072528345,NULL,95,NULL,0000N00029,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
371,2568,C17072575886,NULL,95,NULL,H00058,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
372,2570,C17072532480,NULL,95,NULL,TAM1,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
373,2577,C17072579573,NULL,95,NULL,0000A00922,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
374,2599,C17072516153,NULL,95,NULL,0000K00294,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
375,2626,C17072577859,NULL,95,NULL,0000V00318,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
376,2630,C17072558536,NULL,95,NULL,104110I056,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
377,2635,C17072553734,NULL,95,NULL,G00649,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
378,2647,C17072596700,NULL,95,NULL,076010A582,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
379,2670,C17072519367,NULL,95,NULL,256010L088,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
380,2676,C17072561578,NULL,95,NULL,0000P00635,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
381,2684,C17072560542,NULL,95,NULL,452014G306,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
382,2697,C17072528873,NULL,95,NULL,0000D00400,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
383,2717,C17072513468,NULL,95,NULL,0000K00416,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
384,2727,C17072556062,NULL,95,NULL,A00205,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
385,2734,C17072522293,NULL,95,NULL,M0407,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
386,2745,C17072577298,NULL,95,NULL,F00475,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
387,2754,C17072579009,NULL,95,NULL,S01460,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
388,2758,C17072580318,NULL,95,NULL,0000B00153,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
389,2761,C17072588150,NULL,95,NULL,366010C504,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
390,2773,C17072563489,NULL,95,NULL,C00713,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
391,2790,C17072537803,NULL,95,NULL,1.30E+273,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
392,2791,C17072536970,NULL,95,NULL,0000P00084,NULL,NULL,NULL,1,NULL,48:25.3,NULL,NULL,NULL,NULL,95
