CompanyMaster_FK_ID,ProductId,ProductName,Category,ProductType,Description,HSCode,IsConsumable,DefencePlatform,TechArea
2601,,FERRO SILICON,,,,,,,
15033,,POL ANALYZER KIT,,,,,,,
15033,,GURANTEE DOCKING WORKS,,,,,,,
14985,,HEAT REGISTANCE SPLITR LEATHER GLOVE,,,,,,,
15033,,FITMENT OF AW FENDERS,,,,,,,
3123,,Hot Pressed Boron Carbide Tiles,,,,,,,
12352,,Gloves asbestos hand,,,,,,,
791,,LIME STONE,,,,,,,
6135,,CONE RING FOR TU-1111,,,,,,,
5741,,INSPECTION OF EMERGENCY GENERATOR,,,,,,,
31,,Outer Fabric Cover,,,,,,,
5975,,PULSE GENERATOR CARD,,,,,,,
2425,,HULL  PANEL  FABRICATION,,,,,,,
123,,Fabric,,,,,,,
5741,,DISPLAY CONTROL UNIT,,,,,,,
6135,,STEEL RING TO SPECN IS:2062,,,,,,,
2787,,CALCIUM SILICIDE CORED,,,,,,,
14673,,FOAM,,,,,,,
13624,,CI INGOT MOULD,,,,,,,
7190,,10 TON AUTOMATIC TONG,,,,,,,
14007,,"HPU, BOP AND DIVERTER CONTROL PANEL SYSTEM",,,,,,,
5193,,connectors,,,,,,,
15065,,STEAM STOP VALVE,,,,,,,
14007,,DC UPS WITH LITHIUM BATTERY,,,,,,,
13005,,REFRACTORY BRICKS,,,,,,,
11124,,PARACHUTE METAL COMPONENTS,,,,,,,
15097,,S.S.ELECTRODE,,,,,,,
15191,,ANNUAL SERVICE CONTRACT FOR CLEANING,,,,,,,
14646,,ADVERTISING AGENCY,,,,,,,
892,,FABRICATION,,,,,,,
3289,,VALVES,,,,,,,
1279,,RUBBER PRODUCTS,,,,,,,
2694,,Nickel Metal,,,,,,,
3042,,LIQUIDATION OF D448 LIABILITIES,,,,,,,
6601,,TAPES AND CORDAGES,,,,,,,
9002,,RIGID INFLATABLE BOAT,,,,,,,
9002,,RIB SPARES,,,,,,,
4414,,PARACHUTE METAL COMPONENTS,,,,,,,
13982,,ESR COPPER MOULD DIA,,,,,,,
2837,,INFLATABLE SEALS,,,,,,,
2837,,RAS/FAS SYSTEM,,,,,,,
2837,,"TOOLS, CONSUMABLE AND TEST KITS",,,,,,,
1900,,RUBBER PRODUCTS,,,,,,,
2587,,"2,6-DBPC",,,,,,,
11844,,WIND RIVER WORK BENCH,,,,,,,
9647,,"SEALING RING, BUSH, WIPER SEAL",,,,,,,
971,,NYLON FABRICS,,,,,,,
9649,,HIRING OF SERVICES FOR HEAVY MATERIAL HANDLING,,,,,,,
12934,,HIRING OF UNSKILLED LABOURERS,,,,,,,
13302,,HOT TOP INSULATING BOARD,,,,,,,
4383,,NBC ITEMS,,,,,,,
2746,,RUST FREE BRIGHT ANNEALED STEEL FLAT,,,,,,,
10067,,MEASURING TOOLS,,,,,,,
14011,,HIRING OF COOK,,,,,,,
9639,,polythene bags,,,,,,,
189,,BRASS/NON FERROUS ROD-EXTRUDED/NAVAL/HIGH TENSILE/COMMERCIAL,,,,,,,
4613,,HEADING NOSE,,,,,,,
13425,,OVERHAULING OF TURBO CHARGE,,,,,,,
7501,,ELECTRONICS,,,,,,,
13610,,CAST WHEEL DISC MACHINING,,,,,,,
5419,,HYDRAULIC FILTERS,,,,,,,
5888,,Rugged Laptops,,,,,,,
198,,NON FERROUS FLATS & SECTIONS,,,,,,,
13029,,SEAMLESS PIPES,,,,,,,
13610,,HIRING OF CNC,,,,,,,
14926,,WELDING SET,,,,,,,
10039,,ELECTRONIC ITEMS,,,,,,,
15380,,WATER PROOF TREATMENT,,,,,,,
21,,NYLON FABRICS,,,,,,,
3603,,EXPANSION BELLOW,,,,,,,
2239,,DIE BOX,,,,,,,
13920,,VALVES,,,,,,,
9369,,FILTERS/STRAINERS,,,,,,,
13920,,BRASS CONNECTORS,,,,,,,
3100,,FURNACE HEATING ELEMENTS,,,,,,,
995,,THREADS,,,,,,,
4539,,EXTERNAL COMMUNICATION (WIRELESS COMMUNICATION SYSTEM),,,,,,,
14269,,OVERHAULING OF FINGER BOARD SYSTEM,,,,,,,
13574,,PARACHUTE METAL COMPONENTS,,,,,,,
5979,,MECHANICAL CLEANING AND PAINTING WORKS,,,,,,,
4912,,"PROPELLER SHAFT ,STEERING GEAR",,,,,,,
5979,,ELECTRICAL REPAIR WORKS,,,,,,,
230,,HYDRAULIC VALVES,,,,,,,
2136,,Machining of Low Alloy Steel,,,,,,,
8611,,AIR CONDITIONING / VENTILATION,,,,,,,
2496,,DISPOSABLE IMMERSION THRM COUPLE,,,,,,,
972,,NYLON FABRICS,,,,,,,
13617,,FASTENERS,,,,,,,
3264,,PIPE FITTINGS,,,,,,,
6890,,PLC ACCESSORIES,,,,,,,
2118,,al master alloy,,,,,,,
224,,PIPES & TUBES ( STAINLESS STEEL),,,,,,,
5706,,NYLON FABRICS,,,,,,,
4967,,TELEPHONE EXCHANGE ANALOG AND DIGITAL CARDS,,,,,,,
5722,,"NAVIGATION, COMMUNICATION EQUIPMENT",,,,,,,
5722,,"ELECTRONICS, AUTOMATION EQUIPMENT",,,,,,,
2289,,PIPES & TUBES ( STAINLESS STEEL),,,,,,,
3225,,WATER COOLED POWERLEADS,,,,,,,
8960,,PLASTIC SLIDE FASTNER,,,,,,,
15521,,DRILLING TOOLS,,,,,,,
4523,,PIPES & TUBES ( STAINLESS STEEL),,,,,,,
15521,,PRODUCTIVITY IMPROVEMENT TOOLS,,,,,,,
1361,,TOLUOLE,,,,,,,
2913,,MOLTEN METAL TEMPERATURE INDICATOR SPARES,,,,,,,
3061,,CHAIN & SPROCKET,,,,,,,
14597,,OIL FILTER ELEMENT,,,,,,,
1433,,ADHESIVE,,,,,,,
14597,,OIL SEPARATOR ELEMENT,,,,,,,
14597,,COMPRESSOR OIL,,,,,,,
3401,,"CUTTING SET SPARES, ELECTRODES",,,,,,,
5169,,VALVES (COMMERCIAL) / COCKS (COMMERCIAL),,,,,,,
4259,,IMPULSE GENERATORS,,,,,,,
4259,,HIGH CURRENT TESTING EQUIPMENT,,,,,,,
4259,,"MG SETS, DVDF",,,,,,,
4259,,"ENERGY METERS, TRANSFORMERS, CABLES",,,,,,,
4443,,ELECTRONIC MEASURING & SPECIAL INSTRUMENTS,,,,,,,
2136,,Slab Machining of Steel and Titanium Materials,,,,,,,
6152,,ROOFING SHEETS,,,,,,,
8862,,TECHNICAL FABRICS,,,,,,,
11440,,ELECTRICAL REPAIR WORKS,,,,,,,
2979,,BOLTS & NUTS,,,,,,,
13033,,PAINTING WORKS,,,,,,,
15312,,NDT SERVICES,,,,,,,
7163,,HOSES / HOSE FITTINGS,,,,,,,
2099,,SUPPLY AND INSTALLATION COMMISSIONING OF SPARES FOR VERTICAL TURNING AND BORING MACHINE,,,,,,,
36,,NYLON FABRICS,,,,,,,
15261,,CENTRIFUGAL FANS,,,,,,,
314,,GENERATOR SPARES,,,,,,,
686,,WOOD,,,,,,,
2884,,SEAMLESS TUBES,,,,,,,
334,,FINISHING BLOCK ASSEMBLY,,,,,,,
2239,,Cutting and Embossing of High Alloy Steel,,,,,,,
2239,,Copper Coating of Low Alloy Steel,,,,,,,
5922,,CORRUGATED BOXES,,,,,,,
8670,,FRACTURE MECHANIC CLIP-ON COD GAUGE,,,,,,,
2997,,MACHINE TOOLS,,,,,,,
5126,,HT ADAPTER BOX,,,,,,,
2474,,Ring Rolling,,,,,,,
2287,,INCREMENTAL ENCODERS,,,,,,,
719,,MACHINE TOOLS,,,,,,,
12614,,PARACHUTE COMPONENTS,,,,,,,
6324,,MPCB OF VARIOUS RATING,,,,,,,
7466,,MACHINE TOOLS,,,,,,,
7273,,NDT-PAUT EQUIPMENT PROBES,,,,,,,
7572,,COMPUTER & ACCESSORIES,,,,,,,
7706,,COMPUTER & ACCESSORIES,,,,,,,
4393,,Machining of Special Steel Hollows,,,,,,,
2233,,SPARES AND SERVICE FOR SCREW AIR COMPRESSOR,,,,,,,
598,,NYLON FABRICS,,,,,,,
5171,,COMPUTER SOFTWARE,,,,,,,
6891,,SPARE CONTROLLER CARDS,,,,,,,
3632,,Machining of Titanium Long Slabs,,,,,,,
3632,,Machining and Parting of Austenitic Stainless Steel,,,,,,,
943,,THREADS,,,,,,,
559,,COMPUTER SOFTWARE,,,,,,,
3632,,Machining of Stainless Steel Rings Billets,,,,,,,
4594,,SPARE WATER COOLED POWER LEAD FOR SLAG MELTING SURFACE,,,,,,,
990,,NYLON FABRICS,,,,,,,
7708,,DIGITIZATION OF VARIOUS DRAWINGS,,,,,,,
3631,,Conversion of Low Alloy Steel Bars into Closed Die Forgings,,,,,,,
1000,,TAPES AND CORDAGES,,,,,,,
56,,DIGITIZATION OF VARIOUS DRAWINGS,,,,,,,
4752,,TAPES AND CORDAGES,,,,,,,
2898,,Conversion of Stainless Steel Bars into Closed Die Forgings,,,,,,,
9840,,STEER AXLE ASSEMBLY WITH CYLINDER PERTAINING FOR FORKLIFT,,,,,,,
2334,,CRUSHER,,,,,,,
1797,,RUBBER PRODUCTS,,,,,,,
6344,,EDM WIRE CUT SPARES,,,,,,,
6518,,"LABORATORY EQUIPMENTS ,NDT EQUIPMENTS",,,,,,,
4560,,Milling of Long Special Steel Slabs,,,,,,,
903,,RUBBER PRODUCTS,,,,,,,
4560,,Machining and Deep Hole Drilling of Titanium Tubes,,,,,,,
944,,TAPES AND CORDAGES,,,,,,,
1538,,CHEMICALS,,,,,,,
4560,,Slab Machining of Steel and Titanium Materials,,,,,,,
6891,,CONTROLLER CARDS FOR INSTRON,,,,,,,
4560,,Grinding and Polishing of various grade material plates,,,,,,,
1403,,CHEMICALS,,,,,,,
6024,,Machining of HP Valve Castings,,,,,,,
1539,,CHEMICALS,,,,,,,
310,,DIESEL GENERATING SET,,,,,,,
6324,,MOTOR PROTECTION CIRCUIT BREAKERS,,,,,,,
240,,DIESEL GENERATING SET,,,,,,,
10460,,Grinding and Polishing of various grade material plates,,,,,,,
1204,,AIR COMPRESSOR SPARES,,,,,,,
4546,,DIESEL GENERATING SET,,,,,,,
244,,DIESEL GENERATING SET,,,,,,,
4653,,RADIO REMOTE CONTROLLER SPARES FOR EOT CRANES,,,,,,,
12993,,Charge supports by scrap remelting,,,,,,,
10332,,DIESEL GENERATING SET,,,,,,,
8784,,SNATCH BLOCK ASSEMBLY FOR EOT CRANES,,,,,,,
1973,,SPARES FOR DIESEL ENGINE/D.G.SETS,,,,,,,
8211,,SCL XRF SPARES,,,,,,,
2874,,WIRE ROPE FOR EOT CRANES,,,,,,,
3408,,ELECTRIC HOIST BLOCK,,,,,,,
8474,,RUST LICK FOR BAR PEELING,,,,,,,
4783,,SPECIAL S-TYPE MINERAL INSULATED THERMOCOUPLE FOR TENSILE FURNACE,,,,,,,
5133,,SEMI CONDUCTOR FUSES,,,,,,,
6083,,PARACHUTE METAL COMPONENTS,,,,,,,
2368,,PARACHUTE METAL COMPONENTS,,,,,,,
1063,,THREADS,,,,,,,
31,,Fabric,,,,,,,
9678,,TAPES AND CORDAGES,,,,,,,
9920,,PARACHUTE METAL COMPONENTS,,,,,,,
1535,,TAPES AND CORDAGES,,,,,,,
2420,,PARACHUTE METAL COMPONENTS,,,,,,,
1426,,ADHESIVE,,,,,,,
32,,NYLON FABRICS,,,,,,,
5847,,TAPES AND CORDAGES,,,,,,,
1739,,RUBBER PRODUCTS,,,,,,,
339,,"ELECTRIC FANS,REGULATOR",,,,,,,
8357,,"ELECTRIC FANS,REGULATOR",,,,,,,
3461,,ELECTRIC AIR CONDITIONER,,,,,,,
296,,ELECTRIC AIR CONDITIONER,,,,,,,
4841,,FIELD INSTRUMENTD FOR NADCAP,,,,,,,
7211,,ELECTRIC BATTERY CHARGER,,,,,,,
6139,,MEASURING INSTRUMENTS,,,,,,,
4077,,ELECTRIC BATTERY CHARGER,,,,,,,
4556,,ELECTRIC BATTERY CHARGER,,,,,,,
2287,,SCAN MASTER EQUIPMENT SPARES,,,,,,,
4624,,ELECTRIC BLOWER,,,,,,,
4811,,INPHASE POWER TECHNOLOGIES SPARES,,,,,,,
2938,,"CABLE HANGER, CABLE TRAYS",,,,,,,
328,,ELECTRIC CABLE / WIRE,,,,,,,
8618,,CONSUMABLES FOR CARBON AND SULPHUR,,,,,,,
11211,,ELECTRIC CABLE / WIRE,,,,,,,
6770,,BEARINGS,,,,,,,
585,,ELECTRIC CABLE / WIRE,,,,,,,
9830,,NYLON WIRE CHIP BRUSH FOR FRIGGI BANDSAW MACHINE,,,,,,,
10981,,CNC  & Conventional  Machining,,,,,,,
9840,,SPARE PARTS PERTAINING TO GODREJ DIESEL FORKLIFT,,,,,,,
3011,,ELECTRIC CABLE / WIRE,,,,,,,
12639,,"Flame Retardant overall, Nato suites, Winter overall & Flying Jackets etc.",,,,,,,
4783,,MINERAL INSULATED THERMOCOUPLE K TYPE,,,,,,,
8738,,"“Design, Development & Production of Mechanical Runway Sweeper, Universal Bheema Trolley and Aircraft Towing Tractor” as per DGAQA Specification",,,,,,,
10377,,CERAMIC POURING FIXTURE FOR SKULL MELTING FURNACE,,,,,,,
4738,,CABLE / WIRE,,,,,,,
8622,,SPARES FOR SCANMASTER IUT EQUIPMENTS,,,,,,,
12051,,CABLE / WIRE,,,,,,,
5001,,"Production of Trailer/ Vehicle/ Skid Mounted Diesel Generating set 2.5 KVA to 250 KVA, Trailer 01 ton to 20 ton capacity 2/4/6 wheeled, Vehicle Platforms, Base interface 9 & 4.8 meter for Antenna, Trailer for Near Field Test Range (NFTR) and Installation Kits (for Rohini & Indra Radar).",,,,,,,
8277,,CABLE / WIRE,,,,,,,
3569,,SPARES FOR OPTICAL EMISSION SPECTROMETER OF STAGE LAB,,,,,,,
537,,CABLE / WIRE,,,,,,,
2758,,MEASURING INSTRUMENTS,,,,,,,
6526,,Salvage pump,,,,,,,
7194,,CABLE / WIRE,,,,,,,
8547,,THERMAL CUTTING LANCE,,,,,,,
2571,,Valves,,,,,,,
6587,,CABLE / WIRE,,,,,,,
4931,,BOGIE DRIVER GEAR BOX,,,,,,,
3916,,PUMPS,,,,,,,
9311,,ALLEN BRADLEY SPARES,,,,,,,
4472,,IT hardware and software,,,,,,,
592,,MAIN SWITCH BOARDS,,,,,,,
5013,,FURNACE HEATING ELEMENT,,,,,,,
4803,,MAIN SWITCH BOARDS,,,,,,,
12345,,Boot High Ankle PU Rubber Sole,,,,,,,
223,,MAIN SWITCH BOARDS,,,,,,,
3866,,ORIFICE PLATES,,,,,,,
12345,,Snow Boot,,,,,,,
1762,,ELECTRIC MOTORS,,,,,,,
402,,Pumps,,,,,,,
4800,,POWER CONRACTORS,,,,,,,
596,,EMERGENCY LIGHT / INVERTER / UPS,,,,,,,
1447,,ELECTRIC SERVO ACTUATORS AND ACCESSORIES,,,,,,,
4280,,"Plasma / Laser Cutting,Fabrication",,,,,,,
3695,,EMERGENCY LIGHT / INVERTER / UPS,,,,,,,
12634,,"PT Uniform (T-Shirt Half sleeves, Sports Shorts), Combat T-shirt OG",,,,,,,
9810,,SENSORS,,,,,,,
5503,,HEATING ELEMENT CLAMPING SUPPORTS,,,,,,,
8341,,Boot High Ankle PU Rubber Sole,,,,,,,
6277,,WEAR ADDITIVE LINER,,,,,,,
2848,,MECHANICAL SEALS FOR COOLING WATER PUMPS,,,,,,,
5335,,HEATING ELEMENT,,,,,,,
938,,Various Textile items,,,,,,,
4679,,PVC TELEPHONE CABLES,,,,,,,
6033,,Sacrificial Anode for Cathodic Protection,,,,,,,
5382,,SPARES FOR BISS UTM,,,,,,,
10314,,HEAT EXCHANGER,,,,,,,
13527,,STRIP FOR HANGER TRAY,,,,,,,
1765,,Poly-urethane Coating of Rolls,,,,,,,
13527,,COMPONENT HOLDER WITH KEY SMT-1061E,,,,,,,
15180,,PEDESTAL FAN,,,,,,,
48,,PT Shoes (Sports Footwear),,,,,,,
5038,,INTEGRATED PLATFORM MANAGEMENT SYSTEM (IPMS),,,,,,,
10533,,WIRE HARNESSING FOR POD ASSY.,,,,,,,
10433,,PT Shoes (Sports Footwear),,,,,,,
9979,,SPARES FOR UPGRADATION OF AUTO FEED SYSTEM,,,,,,,
13670,,"CONVERTER POWER MODULE ,SIGNAL CABLE",,,,,,,
1123,,PT Shoes (Sports Footwear),,,,,,,
1798,,FABRICS,,,,,,,
4090,,TUBE MOTOR TO DRG.NO.NASK-776/1,,,,,,,
2122,,STRUCTURAL STEEL,,,,,,,
3120,,VALVES,,,,,,,
6418,,Various Textile items including Gloves,,,,,,,
15489,,CAUSTIC SODA TO SPN IS-252:1991,,,,,,,
4665,,ELECTRONIC CONTROL,,,,,,,
3986,,PLATE FOR STRUT WITH PIN AS PER DRG,,,,,,,
2041,,HEARTH BRICKS,,,,,,,
1586,,First Field Dressing (FFD),,,,,,,
3986,,COUPLING ASSY.,,,,,,,
6815,,Blanket Superior OG,,,,,,,
3986,,BRACKET SMALL,,,,,,,
479,,LINERS FOR SHOT BLASTING MACHINE,,,,,,,
3986,,EYE BOLT LARGE,,,,,,,
4594,,WATER COOLED POWERLEADS,,,,,,,
3986,,BRACKET CORNER (L) ADRDE-1403-01-01,,,,,,,
951,,Socks ECC & Socks woollen (Special Two Layer),,,,,,,
10451,,AC and rfirigeration system,,,,,,,
1089,,Boot High Ankle PU Rubber Sole,,,,,,,
14307,,ACID HYDRCHLORIC 265-1976.,,,,,,,
13232,,BLANK COMP.STATIONARY,,,,,,,
2625,,CABLES,,,,,,,
2443,,ALUMINIUM MOLY NIOBIUM MASTER ALLOY,,,,,,,
3920,,NEW LIGHTING DISTRIBUTION BORD,,,,,,,
14307,,SULPHURIC ACID,,,,,,,
990,,Various Textile Items,,,,,,,
2443,,Nickel oxide sinter,,,,,,,
14307,,CAUSTIC SODA TO SPN IS-252:1991,,,,,,,
15319,,SPHERICAL ROLLER BEARING,,,,,,,
4096,,ELECTRIC ITEMS,,,,,,,
2443,,Nickel Yttrium,,,,,,,
994,,Various Textile surgical items,,,,,,,
13671,,CANNON TONER,,,,,,,
2443,,PURE VANADIUM METAL,,,,,,,
8387,,Thermal Insoles,,,,,,,
14442,,RADIO REMOTE CONTROL DEVICE FOR EOT RADIO REMOTE CONTROL DEVICE FOR EOT CRANE.,,,,,,,
2071,,Aluminium Bars,,,,,,,
6303,,"Rain Cape Poncho, Net Mosquito, Overall winter Complete",,,,,,,
5237,,"Positioning, Navigation & Timing and networking equipments",,,,,,,
2071,,Aluminium Pellets,,,,,,,
8956,,PRF/TOP SCREW TO OF CHANDA DRG.NO.,,,,,,,
2071,,Aluminium Ingots,,,,,,,
14715,,HIRING OF TRADE MATE (RIGGER) HIRING OF TRADE MATE (RIGGER) SKILLED,,,,,,,
8956,,PLUG 52 MM RECOVERY PROOF.SM/405.C,,,,,,,
15580,,TONER CARTG,,,,,,,
8956,,CONVERSION (FINISH MACHINING),,,,,,,
13660,,OPERATION & MAINTENANCE OF SEWAGE TREATMENT PLANT,,,,,,,
9650,,Ferro Titanium Powder,,,,,,,
9650,,FERRO VANADIUM Powder,,,,,,,
8850,,ADAPTER TO CQA DRG.02676-20011A02,,,,,,,
14243,,VARIABLE FREQUENCY AC DRIVE,,,,,,,
9650,,Ferro molybdenum powder,,,,,,,
8850,,S/F BODY FS-3249D :30MM GHASHA-HE/I,,,,,,,
9650,,Ferro Silicon powder,,,,,,,
8850,,CONVERSION OF SEMI FINISHED,,,,,,,
9650,,MANGANESE METAL POWDER,,,,,,,
15117,,BEARING,,,,,,,
9650,,Chromium Metal powder,,,,,,,
8850,,CONVERSION OF 155 MM ERFB SHELL,,,,,,,
999,,Socks ECC,,,,,,,
10330,,HEAT EXCHANGER,,,,,,,
8850,,CONVERSION OF 155 MM SLUG FORGED,,,,,,,
8780,,Socks ECC,,,,,,,
267,,HEAT EXCHANGER,,,,,,,
1847,,Sleeping Bag Special,,,,,,,
14022,,GRINDING WHEEL HOLDER,,,,,,,
999,,Combat T-Shirt OG,,,,,,,
5007,,DIAMOND PASTE FOR METALLOGRAPHY SAMPLE PREPARATION,,,,,,,
9619,,MUSICAL SYSTEMS,,,,,,,
56,,ERP/IT SERVICES,,,,,,,
1015,,Combat T-Shirt OG,,,,,,,
3020,,MS SS BENDS AND FITTINGS,,,,,,,
3061,,"Anchor Chain and Accessories 14 to 81mm, Rigging items(10-50mm), Anchor(150 -5000Kg) and Welded Steel Link Chain and Parts (8-81mm)",,,,,,,
1017,,Combat T-Shirt OG,,,,,,,
2835,,TUBE FOR DISTANCE TUBE FS-1161 D.,,,,,,,
10303,,RECTIFIER / TRANSFORMERS,,,,,,,
21,,Combat T-Shirt OG,,,,,,,
2835,,TAIL UNIT ASSY DRG.NO AAIW/BS-0071,,,,,,,
3374,,BEARINGS,,,,,,,
10217,,"TURBINE CLEANER, GAS TURBINE CLEANER",,,,,,,
33,,Combat T-Shirt OG,,,,,,,
2835,,NOZZLE TO DRG.NO.NASK-776/2/1,,,,,,,
1018,,"PT Uniform (T-Shirt Half sleeves, Sports Shorts)",,,,,,,
2835,,PLUG END CLOSING ASSY.,,,,,,,
7088,,"Steering Console, Bridge Bearing Repeater & Bridge Digital Repeater",,,,,,,
13519,,S G IRON MOULD,,,,,,,
461,,RECTIFIER / TRANSFORMERS,,,,,,,
598,,"PT Uniform (T-Shirt Half sleeves, Sports Shorts)",,,,,,,
2835,,SUPPORTING RING TO DRG.NO.FS-2760 E,,,,,,,
15446,,CLEANING OF FLOORS AS WELL AS PIT,,,,,,,
10433,,Boot Ankle Leather Printed Grain for General Purpose with laces Nylon Black 90cm,,,,,,,
918,,"PT Uniform (T-Shirt Half sleeves, Sports Shorts)",,,,,,,
14065,,LED LAMP,,,,,,,
2842,,SLIDE SHOE (84MM MK-III) 301075223,,,,,,,
1091,,Boot Ankle Leather Printed Grain for General Purpose with laces Nylon Black 90cm,,,,,,,
2627,,Anodes,,,,,,,
2842,,DISC QX-336 DC-35434-A DT 30-12-92,,,,,,,
1085,,"PT Uniform (T-Shirt Half sleeves, Sports Shorts)",,,,,,,
2842,,MAGAZINE FS-2935,,,,,,,
683,,UNIT LOAD FOR 155 MM CHARGE 8 & 9,,,,,,,
1084,,Combat T-Shirt OG,,,,,,,
5124,,MOVING APPLICATION CABLE AND CONDUIT FOR TEMPERATURE MEASUREMENT,,,,,,,
2842,,SAFETY LOCK ASSY.BW 6.042.512,,,,,,,
363,,ELECTRIC MEASURING & SPECIAL INSTRUMENT,,,,,,,
4874,,HYDRAULIC EQUIPMENT,,,,,,,
1017,,Underpant Woollen (Imp Ver),,,,,,,
5402,,ELECTRIC MEASURING & SPECIAL INSTRUMENT,,,,,,,
13917,,VVVF DRIVE,,,,,,,
13243,,SEMI GLOSSY BLACK PAINT,,,,,,,
1461,,"Paints, Primers, Epoxy Putty & Thinner (37 Types)",,,,,,,
14172,,"INSERT SCREW, INSERT FOR DRILLING, BORING BAR INSERT",,,,,,,
1018,,Underpant Woollen (Imp Ver),,,,,,,
13243,,PAINT READY MIX SEMI GLOSSY,,,,,,,
9696,,Non-Ferrous Centrifugal Castings,,,,,,,
13476,,STANDARD SAMPLE FOR CARBON STEEL,,,,,,,
1091,,Rucksack 70 ltrs,,,,,,,
14425,,POLYTHENE BAG-200X400X0.065MM.,,,,,,,
6367,,BREATHING APPARATUS,,,,,,,
13630,,AXLE MACHINING,,,,,,,
6415,,"CABLES, ELECTRIC SPARE PARTS LAMPS, LIGHTS",,,,,,,
4745,,CABLES,,,,,,,
1859,,WASHER FOR PT 25 DRG.NO.3-016919/50,,,,,,,
14788,,"CHEMICALS RELATED TO LABORATORY, PRODUCTION",,,,,,,
1859,,MAGAZINE TO OFAJ DRG.NO.FS-2635B,,,,,,,
1409,,ULTRASONIC TESTING,,,,,,,
468,,Rucksack 70 ltrs,,,,,,,
4716,,CABLES & CONNECTORS,,,,,,,
5662,,BRAKE LINING SHEET OF FRICTION,,,,,,,
10241,,INSTALLATION OF 4 QUADRANT DC DRIVES,,,,,,,
999,,Rucksack 70 ltrs,,,,,,,
3468,,BREATHING APPARATUS,,,,,,,
1323,,"ANTIMONY SULPHIDE, CALCIUM SILICATE, LEAD RED, BORON CARBIDE, MAGNESIUM POWDER, POTASSIUM BORON FLURIDE, CHARCOAL",,,,,,,
3165,,CONSUMABLES OF WATERJET CUTTING MACHINE,,,,,,,
6135,,LOCKING NUT DET-55,,,,,,,
1430,,BREATHING APPARATUS,,,,,,,
6135,,MAGAZINE TO OFAJ DRG.NO.FS-2635B,,,,,,,
3977,,PRESS GUIDE ASSEMBLY PARTS,,,,,,,
13605,,FACE RECOGNITION ATTENDANCE MACHINE,,,,,,,
4111,,FIRE HOSE / NOZZLES,,,,,,,
6286,,GRUMMET ASSEMBLY FOR 155MM AMN.,,,,,,,
5880,,ROTARY UNIONS FOR LEVELLER,,,,,,,
684,,DIETHYLPHTHLATE,,,,,,,
13933,,CARBIDE TIPPED BAND SAW BLADE,,,,,,,
9637,,FIRE EXTINGUISHER,,,,,,,
3298,,COMPRESSOR,,,,,,,
8434,,"Fused Passive Night Vision Device( Binocular/Monocular/Googles/Helmet, Thermal Weapon Sight, Multi Sensors, Electro Optic sight",,,,,,,
789,,DIETHYLPHTHLATE,,,,,,,
245,,FIRE FIGHTING PUMP,,,,,,,
5512,,PCB,,,,,,,
13706,,TONER CARTG,,,,,,,
3422,,INDUSTRIAL GASES,,,,,,,
5504,,SEM SPARES,,,,,,,
402,,FIRE FIGHTING PUMP,,,,,,,
5714,,MARINE CLOSED CIRCUIT TELEVISION SYSTEM (M-CCTV) SYSTEM,,,,,,,
1433,,ADHESIVE AND SEALANT,,,,,,,
13682,,TWO LEG CHAIN,,,,,,,
4650,,CHAIN PULLEY BLOCKS,,,,,,,
8494,,HYDRAULIC DISC BREAK,,,,,,,
5317,,Inertia Navigation System,,,,,,,
789,,GLYCERINE FOR NITRATION,,,,,,,
2036,,MAGNESITE RAMING MASS,,,,,,,
6526,,FIRE FIGHTING PUMP,,,,,,,
4105,,HARDWARE,,,,,,,
789,,ACETONE,,,,,,,
6448,,DIA WATER SPRAYES SHELL FOR SLAG MELTING FURNACE,,,,,,,
2088,,"MANUFACTURING OF STAINLESS STEEL, ALLOY STEEL, CARBON STEEL CAST & ROLLED PRODUCTS",,,,,,,
10538,,"PRIMER GASKET, PACKING FITMENT BOTTOM & TOM, SLIPING RING, TWIN CONTAINER, CARRIER-11A, CARRIER-12A, 84 MM TWIN CONTAINER",,,,,,,
2476,,BRASS WIRE EDM WIRE AND MACHINE,,,,,,,
2307,,HK GRADE ASTING FOR FURNACE,,,,,,,
1294,,PACKAGING,,,,,,,
256,,TAPER ROLLER BEARINGS,,,,,,,
3202,,FIRE FIGHTING PUMP,,,,,,,
444,,TONER TYPE 1230 D,,,,,,,
1129,,METALLIC CONTAINER,,,,,,,
2462,,HOSE PIPE,,,,,,,
1574,,RUST PREVENTIVE CHEMICAL,,,,,,,
14736,,LED BASED RECESS MOUNTING LIGHT,,,,,,,
1637,,FIRE EXTINGUISHER,,,,,,,
11512,,WHEEL CYLINDER ASSY,,,,,,,
5085,,FIRE DETECTION SYSTEM,,,,,,,
4666,,Electrical Panels LT/PLC/VFD,,,,,,,
12025,,NON WOVEN FILTER PAPER FOR FILTRATION OF COOLANT,,,,,,,
1610,,"LEAD TIN FOIL, LEAD SHEET, SOLDER ELECTRIC GRADE WIRE.",,,,,,,
1142,,WAXED CRAFT PAPER,,,,,,,
13429,,CANON NPG TONER CARTRIDGE,,,,,,,
10306,,FUZE SAFETY NO. 16 MK 2/2,,,,,,,
10306,,FUZE SAFETY NO-11,,,,,,,
12587,,HEATING ELEMENT MADE FOR NICHROME 80/20,,,,,,,
1413,,ZINC STEARATE,,,,,,,
1413,,BARIUM NITRATE,,,,,,,
9865,,CAPCELL WITH ADHESIVE,,,,,,,
